Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01620","Tea leaves","2023","2023","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1961","1961","ha","900","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1962","1962","ha","880","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1963","1963","ha","950","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1964","1964","ha","980","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1965","1965","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1966","1966","ha","880","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1967","1967","ha","1180","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1968","1968","ha","1570","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1969","1969","ha","1580","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1970","1970","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1971","1971","ha","1320","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1972","1972","ha","1480","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1973","1973","ha","1630","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1974","1974","ha","1540","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1975","1975","ha","1660","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1976","1976","ha","1091","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1977","1977","ha","1060","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1978","1978","ha","1139","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1979","1979","ha","1193","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1980","1980","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1981","1981","ha","1350","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1982","1982","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1983","1983","ha","1450","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1984","1984","ha","1450","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1985","1985","ha","1450","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1986","1986","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1987","1987","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1988","1988","ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1989","1989","ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1990","1990","ha","1312","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1991","1991","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1992","1992","ha","1433","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1993","1993","ha","1550","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1994","1994","ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1995","1995","ha","1700","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1996","1996","ha","1800","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1997","1997","ha","1200","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1998","1998","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","1999","1999","ha","450","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2000","2000","ha","1291","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2001","2001","ha","535","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2002","2002","ha","680","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2003","2003","ha","689","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2004","2004","ha","815","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2005","2005","ha","747","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2006","2006","ha","529","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2007","2007","ha","477","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2008","2008","ha","541","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2009","2009","ha","680","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2010","2010","ha","527","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2011","2011","ha","1051","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2012","2012","ha","632","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2013","2013","ha","676","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2014","2014","ha","642","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2015","2015","ha","609","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2016","2016","ha","560","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2017","2017","ha","609","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2018","2018","ha","604","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2019","2019","ha","645","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2020","2020","ha","771","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2021","2021","ha","852","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2022","2022","ha","801","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01234","Tomatoes","2023","2023","ha","710","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1961","1961","ha","754","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1962","1962","ha","764","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1963","1963","ha","1265","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1964","1964","ha","891","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1965","1965","ha","995","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1966","1966","ha","885","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1967","1967","ha","777","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1968","1968","ha","630","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01970","Unmanufactured tobacco","1969","1969","ha","689","A","Official figure",""
